districtid,timeid,dose1,dose2
OR_Balasore,1.0,0,0
OR_Balasore,2.0,0,0
OR_Balasore,3.0,0,0
OR_Balasore,4.0,0,0
OR_Balasore,5.0,0,0
OR_Balasore,6.0,0,0
OR_Balasore,7.0,0,0
OR_Balasore,8.0,0,0
OR_Balasore,9.0,0,0
OR_Balasore,10.0,0,0
OR_Balasore,11.0,0,0
OR_Balasore,12.0,0,0
OR_Balasore,13.0,0,0
OR_Balasore,14.0,0,0
OR_Balasore,15.0,0,0
OR_Balasore,16.0,0,0
OR_Balasore,17.0,0,0
OR_Balasore,18.0,0,0
OR_Balasore,19.0,0,0
OR_Balasore,20.0,0,0
OR_Balasore,21.0,0,0
OR_Balasore,22.0,0,0
OR_Balasore,23.0,0,0
OR_Balasore,24.0,0,0
OR_Balasore,25.0,0,0
OR_Balasore,26.0,0,0
OR_Balasore,27.0,0,0
OR_Balasore,28.0,0,0
OR_Balasore,29.0,0,0
OR_Balasore,30.0,0,0
OR_Balasore,31.0,0,0
OR_Balasore,32.0,0,0
OR_Balasore,33.0,0,0
OR_Balasore,34.0,0,0
OR_Balasore,35.0,0,0
OR_Balasore,36.0,0,0
OR_Balasore,37.0,0,0
OR_Balasore,38.0,0,0
OR_Balasore,39.0,0,0
OR_Balasore,40.0,0,0
OR_Balasore,41.0,0,0
OR_Balasore,42.0,0,0
OR_Balasore,43.0,0,0
OR_Balasore,44.0,66,0
OR_Balasore,45.0,4487,0
OR_Balasore,46.0,2211,0
OR_Balasore,47.0,2445,0
OR_Balasore,48.0,2186,0
OR_Balasore,49.0,3207,3807
OR_Balasore,50.0,1819,3047
OR_Balasore,51.0,14908,1541
OR_Balasore,52.0,18330,2026
OR_Balasore,53.0,42727,1298
OR_Balasore,54.0,27425,1266
OR_Balasore,55.0,42517,4811
OR_Balasore,56.0,69635,6617
OR_Balasore,57.0,42367,11336
OR_Balasore,58.0,34037,16937
OR_Balasore,59.0,9443,9525
OR_Balasore,60.0,4813,16320
OR_Balasore,61.0,2729,11088
OR_Balasore,62.0,18036,8
OR_Balasore,63.0,7690,5
OR_Balasore,64.0,46340,1065
OR_Balasore,65.0,27586,2937
OR_Balasore,66.0,24428,7504
OR_Balasore,67.0,53281,21179
OR_Balasore,68.0,3825,2594
OR_Balasore,69.0,25549,34806
OR_Balasore,70.0,5560,12176
OR_Balasore,71.0,7699,46348
OR_Balasore,72.0,22582,24337
OR_Balasore,73.0,60802,11874
OR_Balasore,74.0,60690,10137
OR_Bargarh,1.0,0,0
OR_Bargarh,2.0,0,0
OR_Bargarh,3.0,0,0
OR_Bargarh,4.0,0,0
OR_Bargarh,5.0,0,0
OR_Bargarh,6.0,0,0
OR_Bargarh,7.0,0,0
OR_Bargarh,8.0,0,0
OR_Bargarh,9.0,0,0
OR_Bargarh,10.0,0,0
OR_Bargarh,11.0,0,0
OR_Bargarh,12.0,0,0
OR_Bargarh,13.0,0,0
OR_Bargarh,14.0,0,0
OR_Bargarh,15.0,0,0
OR_Bargarh,16.0,0,0
OR_Bargarh,17.0,0,0
OR_Bargarh,18.0,0,0
OR_Bargarh,19.0,0,0
OR_Bargarh,20.0,0,0
OR_Bargarh,21.0,0,0
OR_Bargarh,22.0,0,0
OR_Bargarh,23.0,0,0
OR_Bargarh,24.0,0,0
OR_Bargarh,25.0,0,0
OR_Bargarh,26.0,0,0
OR_Bargarh,27.0,0,0
OR_Bargarh,28.0,0,0
OR_Bargarh,29.0,0,0
OR_Bargarh,30.0,0,0
OR_Bargarh,31.0,0,0
OR_Bargarh,32.0,0,0
OR_Bargarh,33.0,0,0
OR_Bargarh,34.0,0,0
OR_Bargarh,35.0,0,0
OR_Bargarh,36.0,0,0
OR_Bargarh,37.0,0,0
OR_Bargarh,38.0,0,0
OR_Bargarh,39.0,0,0
OR_Bargarh,40.0,0,0
OR_Bargarh,41.0,0,0
OR_Bargarh,42.0,0,0
OR_Bargarh,43.0,0,0
OR_Bargarh,44.0,15,0
OR_Bargarh,45.0,2164,0
OR_Bargarh,46.0,2900,0
OR_Bargarh,47.0,2492,0
OR_Bargarh,48.0,3575,0
OR_Bargarh,49.0,2123,3128
OR_Bargarh,50.0,131,1552
OR_Bargarh,51.0,4432,2482
OR_Bargarh,52.0,5780,3540
OR_Bargarh,53.0,12624,1055
OR_Bargarh,54.0,13786,267
OR_Bargarh,55.0,20960,586
OR_Bargarh,56.0,40864,2088
OR_Bargarh,57.0,35046,3498
OR_Bargarh,58.0,10913,4647
OR_Bargarh,59.0,3943,6045
OR_Bargarh,60.0,500,3313
OR_Bargarh,61.0,1606,9512
OR_Bargarh,62.0,6986,5
OR_Bargarh,63.0,28645,39
OR_Bargarh,64.0,13934,141
OR_Bargarh,65.0,20333,659
OR_Bargarh,66.0,16354,1945
OR_Bargarh,67.0,29099,3116
OR_Bargarh,68.0,10791,8577
OR_Bargarh,69.0,17679,19985
OR_Bargarh,70.0,6650,9316
OR_Bargarh,71.0,11122,8383
OR_Bargarh,72.0,20511,5765
OR_Bargarh,73.0,41232,4769
OR_Bargarh,74.0,41691,5123
OR_Bhadrak,1.0,0,0
OR_Bhadrak,2.0,0,0
OR_Bhadrak,3.0,0,0
OR_Bhadrak,4.0,0,0
OR_Bhadrak,5.0,0,0
OR_Bhadrak,6.0,0,0
OR_Bhadrak,7.0,0,0
OR_Bhadrak,8.0,0,0
OR_Bhadrak,9.0,0,0
OR_Bhadrak,10.0,0,0
OR_Bhadrak,11.0,0,0
OR_Bhadrak,12.0,0,0
OR_Bhadrak,13.0,0,0
OR_Bhadrak,14.0,0,0
OR_Bhadrak,15.0,0,0
OR_Bhadrak,16.0,0,0
OR_Bhadrak,17.0,0,0
OR_Bhadrak,18.0,0,0
OR_Bhadrak,19.0,0,0
OR_Bhadrak,20.0,0,0
OR_Bhadrak,21.0,0,0
OR_Bhadrak,22.0,0,0
OR_Bhadrak,23.0,0,0
OR_Bhadrak,24.0,0,0
OR_Bhadrak,25.0,0,0
OR_Bhadrak,26.0,0,0
OR_Bhadrak,27.0,0,0
OR_Bhadrak,28.0,0,0
OR_Bhadrak,29.0,0,0
OR_Bhadrak,30.0,0,0
OR_Bhadrak,31.0,0,0
OR_Bhadrak,32.0,0,0
OR_Bhadrak,33.0,0,0
OR_Bhadrak,34.0,0,0
OR_Bhadrak,35.0,0,0
OR_Bhadrak,36.0,0,0
OR_Bhadrak,37.0,0,0
OR_Bhadrak,38.0,0,0
OR_Bhadrak,39.0,0,0
OR_Bhadrak,40.0,0,0
OR_Bhadrak,41.0,0,0
OR_Bhadrak,42.0,0,0
OR_Bhadrak,43.0,0,0
OR_Bhadrak,44.0,109,0
OR_Bhadrak,45.0,3629,0
OR_Bhadrak,46.0,933,0
OR_Bhadrak,47.0,806,0
OR_Bhadrak,48.0,2433,0
OR_Bhadrak,49.0,1288,1922
OR_Bhadrak,50.0,173,808
OR_Bhadrak,51.0,3234,673
OR_Bhadrak,52.0,7148,1330
OR_Bhadrak,53.0,19869,688
OR_Bhadrak,54.0,17393,325
OR_Bhadrak,55.0,18380,884
OR_Bhadrak,56.0,38238,3547
OR_Bhadrak,57.0,27855,4094
OR_Bhadrak,58.0,16223,7855
OR_Bhadrak,59.0,9088,4321
OR_Bhadrak,60.0,3316,8157
OR_Bhadrak,61.0,4647,9282
OR_Bhadrak,62.0,7840,32
OR_Bhadrak,63.0,5316,129
OR_Bhadrak,64.0,11652,690
OR_Bhadrak,65.0,23055,2234
OR_Bhadrak,66.0,26609,5885
OR_Bhadrak,67.0,53772,9452
OR_Bhadrak,68.0,15968,5314
OR_Bhadrak,69.0,20925,14254
OR_Bhadrak,70.0,12836,13063
OR_Bhadrak,71.0,35595,16080
OR_Bhadrak,72.0,34096,4330
OR_Bhadrak,73.0,53301,3641
OR_Bhadrak,74.0,67589,6686
OR_Boudh,1.0,0,0
OR_Boudh,2.0,0,0
OR_Boudh,3.0,0,0
OR_Boudh,4.0,0,0
OR_Boudh,5.0,0,0
OR_Boudh,6.0,0,0
OR_Boudh,7.0,0,0
OR_Boudh,8.0,0,0
OR_Boudh,9.0,0,0
OR_Boudh,10.0,0,0
OR_Boudh,11.0,0,0
OR_Boudh,12.0,0,0
OR_Boudh,13.0,0,0
OR_Boudh,14.0,0,0
OR_Boudh,15.0,0,0
OR_Boudh,16.0,0,0
OR_Boudh,17.0,0,0
OR_Boudh,18.0,0,0
OR_Boudh,19.0,0,0
OR_Boudh,20.0,0,0
OR_Boudh,21.0,0,0
OR_Boudh,22.0,0,0
OR_Boudh,23.0,0,0
OR_Boudh,24.0,0,0
OR_Boudh,25.0,0,0
OR_Boudh,26.0,0,0
OR_Boudh,27.0,0,0
OR_Boudh,28.0,0,0
OR_Boudh,29.0,0,0
OR_Boudh,30.0,0,0
OR_Boudh,31.0,0,0
OR_Boudh,32.0,0,0
OR_Boudh,33.0,0,0
OR_Boudh,34.0,0,0
OR_Boudh,35.0,0,0
OR_Boudh,36.0,0,0
OR_Boudh,37.0,0,0
OR_Boudh,38.0,0,0
OR_Boudh,39.0,0,0
OR_Boudh,40.0,0,0
OR_Boudh,41.0,0,0
OR_Boudh,42.0,0,0
OR_Boudh,43.0,0,0
OR_Boudh,44.0,190,0
OR_Boudh,45.0,765,0
OR_Boudh,46.0,632,0
OR_Boudh,47.0,641,0
OR_Boudh,48.0,1578,0
OR_Boudh,49.0,383,569
OR_Boudh,50.0,74,399
OR_Boudh,51.0,828,186
OR_Boudh,52.0,1473,824
OR_Boudh,53.0,7008,404
OR_Boudh,54.0,6520,129
OR_Boudh,55.0,5347,405
OR_Boudh,56.0,14100,552
OR_Boudh,57.0,3530,675
OR_Boudh,58.0,3531,1194
OR_Boudh,59.0,2285,979
OR_Boudh,60.0,719,1616
OR_Boudh,61.0,1493,2372
OR_Boudh,62.0,1557,503
OR_Boudh,63.0,1430,13
OR_Boudh,64.0,1554,17
OR_Boudh,65.0,4268,240
OR_Boudh,66.0,4983,1083
OR_Boudh,67.0,14573,2869
OR_Boudh,68.0,2178,1128
OR_Boudh,69.0,6651,3225
OR_Boudh,70.0,3752,1752
OR_Boudh,71.0,5217,3097
OR_Boudh,72.0,7155,1965
OR_Boudh,73.0,14916,1074
OR_Boudh,74.0,14235,1081
OR_Cuttack,1.0,0,0
OR_Cuttack,2.0,0,0
OR_Cuttack,3.0,0,0
OR_Cuttack,4.0,0,0
OR_Cuttack,5.0,0,0
OR_Cuttack,6.0,0,0
OR_Cuttack,7.0,0,0
OR_Cuttack,8.0,0,0
OR_Cuttack,9.0,0,0
OR_Cuttack,10.0,0,0
OR_Cuttack,11.0,0,0
OR_Cuttack,12.0,0,0
OR_Cuttack,13.0,0,0
OR_Cuttack,14.0,0,0
OR_Cuttack,15.0,0,0
OR_Cuttack,16.0,0,0
OR_Cuttack,17.0,0,0
OR_Cuttack,18.0,0,0
OR_Cuttack,19.0,0,0
OR_Cuttack,20.0,0,0
OR_Cuttack,21.0,0,0
OR_Cuttack,22.0,0,0
OR_Cuttack,23.0,0,0
OR_Cuttack,24.0,0,0
OR_Cuttack,25.0,0,0
OR_Cuttack,26.0,0,0
OR_Cuttack,27.0,0,0
OR_Cuttack,28.0,0,0
OR_Cuttack,29.0,0,0
OR_Cuttack,30.0,0,0
OR_Cuttack,31.0,0,0
OR_Cuttack,32.0,0,0
OR_Cuttack,33.0,0,0
OR_Cuttack,34.0,0,0
OR_Cuttack,35.0,0,0
OR_Cuttack,36.0,0,0
OR_Cuttack,37.0,0,0
OR_Cuttack,38.0,0,0
OR_Cuttack,39.0,0,0
OR_Cuttack,40.0,0,0
OR_Cuttack,41.0,0,0
OR_Cuttack,42.0,0,0
OR_Cuttack,43.0,0,0
OR_Cuttack,44.0,87,0
OR_Cuttack,45.0,6489,0
OR_Cuttack,46.0,5832,0
OR_Cuttack,47.0,3978,0
OR_Cuttack,48.0,10052,0
OR_Cuttack,49.0,4598,4414
OR_Cuttack,50.0,1398,5142
OR_Cuttack,51.0,7445,2650
OR_Cuttack,52.0,14292,9498
OR_Cuttack,53.0,28172,4859
OR_Cuttack,54.0,29638,1680
OR_Cuttack,55.0,33960,2346
OR_Cuttack,56.0,72142,5301
OR_Cuttack,57.0,57494,8212
OR_Cuttack,58.0,46935,16405
OR_Cuttack,59.0,11353,8760
OR_Cuttack,60.0,2807,12665
OR_Cuttack,61.0,16593,17156
OR_Cuttack,62.0,51450,41
OR_Cuttack,63.0,81346,21
OR_Cuttack,64.0,56100,215
OR_Cuttack,65.0,44680,1682
OR_Cuttack,66.0,46904,8184
OR_Cuttack,67.0,85437,14154
OR_Cuttack,68.0,21863,16990
OR_Cuttack,69.0,22367,29260
OR_Cuttack,70.0,8022,29995
OR_Cuttack,71.0,12687,34284
OR_Cuttack,72.0,44474,15321
OR_Cuttack,73.0,51062,11751
OR_Cuttack,74.0,50638,23652
OR_Deogarh,1.0,0,0
OR_Deogarh,2.0,0,0
OR_Deogarh,3.0,0,0
OR_Deogarh,4.0,0,0
OR_Deogarh,5.0,0,0
OR_Deogarh,6.0,0,0
OR_Deogarh,7.0,0,0
OR_Deogarh,8.0,0,0
OR_Deogarh,9.0,0,0
OR_Deogarh,10.0,0,0
OR_Deogarh,11.0,0,0
OR_Deogarh,12.0,0,0
OR_Deogarh,13.0,0,0
OR_Deogarh,14.0,0,0
OR_Deogarh,15.0,0,0
OR_Deogarh,16.0,0,0
OR_Deogarh,17.0,0,0
OR_Deogarh,18.0,0,0
OR_Deogarh,19.0,0,0
OR_Deogarh,20.0,0,0
OR_Deogarh,21.0,0,0
OR_Deogarh,22.0,0,0
OR_Deogarh,23.0,0,0
OR_Deogarh,24.0,0,0
OR_Deogarh,25.0,0,0
OR_Deogarh,26.0,0,0
OR_Deogarh,27.0,0,0
OR_Deogarh,28.0,0,0
OR_Deogarh,29.0,0,0
OR_Deogarh,30.0,0,0
OR_Deogarh,31.0,0,0
OR_Deogarh,32.0,0,0
OR_Deogarh,33.0,0,0
OR_Deogarh,34.0,0,0
OR_Deogarh,35.0,0,0
OR_Deogarh,36.0,0,0
OR_Deogarh,37.0,0,0
OR_Deogarh,38.0,0,0
OR_Deogarh,39.0,0,0
OR_Deogarh,40.0,0,0
OR_Deogarh,41.0,0,0
OR_Deogarh,42.0,0,0
OR_Deogarh,43.0,0,0
OR_Deogarh,44.0,45,0
OR_Deogarh,45.0,497,0
OR_Deogarh,46.0,287,0
OR_Deogarh,47.0,553,0
OR_Deogarh,48.0,1866,0
OR_Deogarh,49.0,885,793
OR_Deogarh,50.0,11,253
OR_Deogarh,51.0,430,73
OR_Deogarh,52.0,1078,979
OR_Deogarh,53.0,4323,1517
OR_Deogarh,54.0,4862,78
OR_Deogarh,55.0,4244,-97
OR_Deogarh,56.0,9381,220
OR_Deogarh,57.0,2198,351
OR_Deogarh,58.0,2896,1149
OR_Deogarh,59.0,1933,978
OR_Deogarh,60.0,323,1111
OR_Deogarh,61.0,557,1889
OR_Deogarh,62.0,1919,5
OR_Deogarh,63.0,1098,35
OR_Deogarh,64.0,2185,74
OR_Deogarh,65.0,3999,549
OR_Deogarh,66.0,5495,1290
OR_Deogarh,67.0,10202,965
OR_Deogarh,68.0,3404,1117
OR_Deogarh,69.0,6285,2567
OR_Deogarh,70.0,3793,1685
OR_Deogarh,71.0,4612,1692
OR_Deogarh,72.0,7294,1008
OR_Deogarh,73.0,12096,1054
OR_Deogarh,74.0,18265,1636
OR_Dhenkanal,1.0,0,0
OR_Dhenkanal,2.0,0,0
OR_Dhenkanal,3.0,0,0
OR_Dhenkanal,4.0,0,0
OR_Dhenkanal,5.0,0,0
OR_Dhenkanal,6.0,0,0
OR_Dhenkanal,7.0,0,0
OR_Dhenkanal,8.0,0,0
OR_Dhenkanal,9.0,0,0
OR_Dhenkanal,10.0,0,0
OR_Dhenkanal,11.0,0,0
OR_Dhenkanal,12.0,0,0
OR_Dhenkanal,13.0,0,0
OR_Dhenkanal,14.0,0,0
OR_Dhenkanal,15.0,0,0
OR_Dhenkanal,16.0,0,0
OR_Dhenkanal,17.0,0,0
OR_Dhenkanal,18.0,0,0
OR_Dhenkanal,19.0,0,0
OR_Dhenkanal,20.0,0,0
OR_Dhenkanal,21.0,0,0
OR_Dhenkanal,22.0,0,0
OR_Dhenkanal,23.0,0,0
OR_Dhenkanal,24.0,0,0
OR_Dhenkanal,25.0,0,0
OR_Dhenkanal,26.0,0,0
OR_Dhenkanal,27.0,0,0
OR_Dhenkanal,28.0,0,0
OR_Dhenkanal,29.0,0,0
OR_Dhenkanal,30.0,0,0
OR_Dhenkanal,31.0,0,0
OR_Dhenkanal,32.0,0,0
OR_Dhenkanal,33.0,0,0
OR_Dhenkanal,34.0,0,0
OR_Dhenkanal,35.0,0,0
OR_Dhenkanal,36.0,0,0
OR_Dhenkanal,37.0,0,0
OR_Dhenkanal,38.0,0,0
OR_Dhenkanal,39.0,0,0
OR_Dhenkanal,40.0,0,0
OR_Dhenkanal,41.0,0,0
OR_Dhenkanal,42.0,0,0
OR_Dhenkanal,43.0,0,0
OR_Dhenkanal,44.0,12,0
OR_Dhenkanal,45.0,3160,0
OR_Dhenkanal,46.0,1282,0
OR_Dhenkanal,47.0,1435,0
OR_Dhenkanal,48.0,3294,0
OR_Dhenkanal,49.0,780,1991
OR_Dhenkanal,50.0,451,2072
OR_Dhenkanal,51.0,1431,192
OR_Dhenkanal,52.0,4510,1412
OR_Dhenkanal,53.0,8578,1025
OR_Dhenkanal,54.0,13507,381
OR_Dhenkanal,55.0,13622,536
OR_Dhenkanal,56.0,33632,810
OR_Dhenkanal,57.0,17114,1672
OR_Dhenkanal,58.0,12916,2493
OR_Dhenkanal,59.0,6852,2204
OR_Dhenkanal,60.0,2518,3184
OR_Dhenkanal,61.0,2907,6607
OR_Dhenkanal,62.0,7244,173
OR_Dhenkanal,63.0,5606,17
OR_Dhenkanal,64.0,13043,222
OR_Dhenkanal,65.0,14211,1006
OR_Dhenkanal,66.0,18918,3413
OR_Dhenkanal,67.0,47738,3369
OR_Dhenkanal,68.0,21777,5954
OR_Dhenkanal,69.0,19235,11503
OR_Dhenkanal,70.0,7367,9979
OR_Dhenkanal,71.0,21216,17442
OR_Dhenkanal,72.0,24899,6384
OR_Dhenkanal,73.0,42784,3987
OR_Dhenkanal,74.0,47436,5504
OR_Gajapati,1.0,0,0
OR_Gajapati,2.0,0,0
OR_Gajapati,3.0,0,0
OR_Gajapati,4.0,0,0
OR_Gajapati,5.0,0,0
OR_Gajapati,6.0,0,0
OR_Gajapati,7.0,0,0
OR_Gajapati,8.0,0,0
OR_Gajapati,9.0,0,0
OR_Gajapati,10.0,0,0
OR_Gajapati,11.0,0,0
OR_Gajapati,12.0,0,0
OR_Gajapati,13.0,0,0
OR_Gajapati,14.0,0,0
OR_Gajapati,15.0,0,0
OR_Gajapati,16.0,0,0
OR_Gajapati,17.0,0,0
OR_Gajapati,18.0,0,0
OR_Gajapati,19.0,0,0
OR_Gajapati,20.0,0,0
OR_Gajapati,21.0,0,0
OR_Gajapati,22.0,0,0
OR_Gajapati,23.0,0,0
OR_Gajapati,24.0,0,0
OR_Gajapati,25.0,0,0
OR_Gajapati,26.0,0,0
OR_Gajapati,27.0,0,0
OR_Gajapati,28.0,0,0
OR_Gajapati,29.0,0,0
OR_Gajapati,30.0,0,0
OR_Gajapati,31.0,0,0
OR_Gajapati,32.0,0,0
OR_Gajapati,33.0,0,0
OR_Gajapati,34.0,0,0
OR_Gajapati,35.0,0,0
OR_Gajapati,36.0,0,0
OR_Gajapati,37.0,0,0
OR_Gajapati,38.0,0,0
OR_Gajapati,39.0,0,0
OR_Gajapati,40.0,0,0
OR_Gajapati,41.0,0,0
OR_Gajapati,42.0,0,0
OR_Gajapati,43.0,0,0
OR_Gajapati,44.0,73,0
OR_Gajapati,45.0,1566,0
OR_Gajapati,46.0,2135,0
OR_Gajapati,47.0,892,0
OR_Gajapati,48.0,2763,0
OR_Gajapati,49.0,1046,1272
OR_Gajapati,50.0,336,1621
OR_Gajapati,51.0,1720,631
OR_Gajapati,52.0,2508,1788
OR_Gajapati,53.0,5609,902
OR_Gajapati,54.0,6004,399
OR_Gajapati,55.0,7748,812
OR_Gajapati,56.0,16744,1425
OR_Gajapati,57.0,5700,1388
OR_Gajapati,58.0,5574,2426
OR_Gajapati,59.0,4118,2452
OR_Gajapati,60.0,643,1937
OR_Gajapati,61.0,1146,3552
OR_Gajapati,62.0,1998,16
OR_Gajapati,63.0,2542,21
OR_Gajapati,64.0,3417,214
OR_Gajapati,65.0,9475,239
OR_Gajapati,66.0,11461,831
OR_Gajapati,67.0,23851,1266
OR_Gajapati,68.0,12135,1982
OR_Gajapati,69.0,10341,2933
OR_Gajapati,70.0,3128,3793
OR_Gajapati,71.0,12283,4909
OR_Gajapati,72.0,11212,2425
OR_Gajapati,73.0,13680,2393
OR_Gajapati,74.0,15122,2109
OR_Ganjam,1.0,0,0
OR_Ganjam,2.0,0,0
OR_Ganjam,3.0,0,0
OR_Ganjam,4.0,0,0
OR_Ganjam,5.0,0,0
OR_Ganjam,6.0,0,0
OR_Ganjam,7.0,0,0
OR_Ganjam,8.0,0,0
OR_Ganjam,9.0,0,0
OR_Ganjam,10.0,0,0
OR_Ganjam,11.0,0,0
OR_Ganjam,12.0,0,0
OR_Ganjam,13.0,0,0
OR_Ganjam,14.0,0,0
OR_Ganjam,15.0,0,0
OR_Ganjam,16.0,0,0
OR_Ganjam,17.0,0,0
OR_Ganjam,18.0,0,0
OR_Ganjam,19.0,0,0
OR_Ganjam,20.0,0,0
OR_Ganjam,21.0,0,0
OR_Ganjam,22.0,0,0
OR_Ganjam,23.0,0,0
OR_Ganjam,24.0,0,0
OR_Ganjam,25.0,0,0
OR_Ganjam,26.0,0,0
OR_Ganjam,27.0,0,0
OR_Ganjam,28.0,0,0
OR_Ganjam,29.0,0,0
OR_Ganjam,30.0,0,0
OR_Ganjam,31.0,0,0
OR_Ganjam,32.0,0,0
OR_Ganjam,33.0,0,0
OR_Ganjam,34.0,0,0
OR_Ganjam,35.0,0,0
OR_Ganjam,36.0,0,0
OR_Ganjam,37.0,0,0
OR_Ganjam,38.0,0,0
OR_Ganjam,39.0,0,0
OR_Ganjam,40.0,0,0
OR_Ganjam,41.0,0,0
OR_Ganjam,42.0,0,0
OR_Ganjam,43.0,0,0
OR_Ganjam,44.0,56,0
OR_Ganjam,45.0,7608,0
OR_Ganjam,46.0,6708,0
OR_Ganjam,47.0,5376,0
OR_Ganjam,48.0,8531,0
OR_Ganjam,49.0,2624,6455
OR_Ganjam,50.0,1086,6340
OR_Ganjam,51.0,15723,1205
OR_Ganjam,52.0,28828,9847
OR_Ganjam,53.0,61133,2274
OR_Ganjam,54.0,47521,1378
OR_Ganjam,55.0,71048,3744
OR_Ganjam,56.0,105343,6808
OR_Ganjam,57.0,75844,17155
OR_Ganjam,58.0,56367,27456
OR_Ganjam,59.0,15690,13326
OR_Ganjam,60.0,7188,20356
OR_Ganjam,61.0,26237,17618
OR_Ganjam,62.0,54225,119
OR_Ganjam,63.0,64091,110
OR_Ganjam,64.0,16125,577
OR_Ganjam,65.0,37946,3093
OR_Ganjam,66.0,62710,8660
OR_Ganjam,67.0,175506,11732
OR_Ganjam,68.0,31611,4511
OR_Ganjam,69.0,188373,70506
OR_Ganjam,70.0,212604,48884
OR_Ganjam,71.0,12672,54091
OR_Ganjam,72.0,74552,21316
OR_Ganjam,73.0,29475,28505
OR_Ganjam,74.0,13653,82743
OR_Jagatsinghpur,1.0,0,0
OR_Jagatsinghpur,2.0,0,0
OR_Jagatsinghpur,3.0,0,0
OR_Jagatsinghpur,4.0,0,0
OR_Jagatsinghpur,5.0,0,0
OR_Jagatsinghpur,6.0,0,0
OR_Jagatsinghpur,7.0,0,0
OR_Jagatsinghpur,8.0,0,0
OR_Jagatsinghpur,9.0,0,0
OR_Jagatsinghpur,10.0,0,0
OR_Jagatsinghpur,11.0,0,0
OR_Jagatsinghpur,12.0,0,0
OR_Jagatsinghpur,13.0,0,0
OR_Jagatsinghpur,14.0,0,0
OR_Jagatsinghpur,15.0,0,0
OR_Jagatsinghpur,16.0,0,0
OR_Jagatsinghpur,17.0,0,0
OR_Jagatsinghpur,18.0,0,0
OR_Jagatsinghpur,19.0,0,0
OR_Jagatsinghpur,20.0,0,0
OR_Jagatsinghpur,21.0,0,0
OR_Jagatsinghpur,22.0,0,0
OR_Jagatsinghpur,23.0,0,0
OR_Jagatsinghpur,24.0,0,0
OR_Jagatsinghpur,25.0,0,0
OR_Jagatsinghpur,26.0,0,0
OR_Jagatsinghpur,27.0,0,0
OR_Jagatsinghpur,28.0,0,0
OR_Jagatsinghpur,29.0,0,0
OR_Jagatsinghpur,30.0,0,0
OR_Jagatsinghpur,31.0,0,0
OR_Jagatsinghpur,32.0,0,0
OR_Jagatsinghpur,33.0,0,0
OR_Jagatsinghpur,34.0,0,0
OR_Jagatsinghpur,35.0,0,0
OR_Jagatsinghpur,36.0,0,0
OR_Jagatsinghpur,37.0,0,0
OR_Jagatsinghpur,38.0,0,0
OR_Jagatsinghpur,39.0,0,0
OR_Jagatsinghpur,40.0,0,0
OR_Jagatsinghpur,41.0,0,0
OR_Jagatsinghpur,42.0,0,0
OR_Jagatsinghpur,43.0,0,0
OR_Jagatsinghpur,44.0,41,0
OR_Jagatsinghpur,45.0,979,0
OR_Jagatsinghpur,46.0,1848,0
OR_Jagatsinghpur,47.0,1909,0
OR_Jagatsinghpur,48.0,2542,0
OR_Jagatsinghpur,49.0,2618,2126
OR_Jagatsinghpur,50.0,739,1099
OR_Jagatsinghpur,51.0,2429,1536
OR_Jagatsinghpur,52.0,3573,2349
OR_Jagatsinghpur,53.0,20719,2030
OR_Jagatsinghpur,54.0,5577,208
OR_Jagatsinghpur,55.0,24392,657
OR_Jagatsinghpur,56.0,31835,1354
OR_Jagatsinghpur,57.0,10552,1844
OR_Jagatsinghpur,58.0,12545,4261
OR_Jagatsinghpur,59.0,6999,3236
OR_Jagatsinghpur,60.0,1842,2607
OR_Jagatsinghpur,61.0,656,7697
OR_Jagatsinghpur,62.0,8310,27
OR_Jagatsinghpur,63.0,2,0
OR_Jagatsinghpur,64.0,27118,428
OR_Jagatsinghpur,65.0,13492,1676
OR_Jagatsinghpur,66.0,5461,7531
OR_Jagatsinghpur,67.0,38423,10141
OR_Jagatsinghpur,68.0,3497,10693
OR_Jagatsinghpur,69.0,7830,22380
OR_Jagatsinghpur,70.0,3958,11462
OR_Jagatsinghpur,71.0,12898,10296
OR_Jagatsinghpur,72.0,17592,5819
OR_Jagatsinghpur,73.0,23868,2051
OR_Jagatsinghpur,74.0,29443,5544
OR_Jajpur,1.0,0,0
OR_Jajpur,2.0,0,0
OR_Jajpur,3.0,0,0
OR_Jajpur,4.0,0,0
OR_Jajpur,5.0,0,0
OR_Jajpur,6.0,0,0
OR_Jajpur,7.0,0,0
OR_Jajpur,8.0,0,0
OR_Jajpur,9.0,0,0
OR_Jajpur,10.0,0,0
OR_Jajpur,11.0,0,0
OR_Jajpur,12.0,0,0
OR_Jajpur,13.0,0,0
OR_Jajpur,14.0,0,0
OR_Jajpur,15.0,0,0
OR_Jajpur,16.0,0,0
OR_Jajpur,17.0,0,0
OR_Jajpur,18.0,0,0
OR_Jajpur,19.0,0,0
OR_Jajpur,20.0,0,0
OR_Jajpur,21.0,0,0
OR_Jajpur,22.0,0,0
OR_Jajpur,23.0,0,0
OR_Jajpur,24.0,0,0
OR_Jajpur,25.0,0,0
OR_Jajpur,26.0,0,0
OR_Jajpur,27.0,0,0
OR_Jajpur,28.0,0,0
OR_Jajpur,29.0,0,0
OR_Jajpur,30.0,0,0
OR_Jajpur,31.0,0,0
OR_Jajpur,32.0,0,0
OR_Jajpur,33.0,0,0
